start_timestamp, base_model_card_timestamp, remove_embedding_timestamp, enrich_ai_model_timestamp, enrich_bias_analysis_timestamp, enrich_xai_analysis_timestamp
605286.594210489,605286.595739255,605286.595739626,605286.597366467,605286.598626107,605286.600123454
605286.600189018,605286.601687988,605286.601688369,605286.60334737,605286.604587303,605286.605806096
605286.60587163,605286.607385227,605286.607385668,605286.609040331,605286.610254215,605286.611455224
605286.611517362,605286.613161535,605286.613161966,605286.614793145,605286.616032197,605286.617244988
605286.61730974,605286.618806366,605286.618806767,605286.620454627,605286.621658382,605286.622899857
605286.622962626,605286.624473268,605286.624473659,605286.626248198,605286.627454408,605286.62865742
605286.628730088,605286.630187991,605286.630188402,605286.631814911,605286.63305829,605286.634247528
605286.634311118,605286.63581114,605286.6358115,605286.637467327,605286.638819701,605286.640042422
605286.640106562,605286.641617965,605286.641618346,605286.64327844,605286.644466886,605286.645702972
605286.645780577,605286.647289437,605286.647289848,605286.648915346,605286.650144809,605286.651473139
605286.651538541,605286.653129946,605286.653130316,605286.654757368,605286.655965831,605286.657202668
605286.657268282,605286.658804121,605286.658804502,605286.660453424,605286.661665165,605286.662918923
605286.662982092,605286.664639981,605286.664640372,605286.66630821,605286.667517005,605286.668756587
605286.668821048,605286.670313346,605286.670313756,605286.671956948,605286.673209204,605286.674428549
605286.674491587,605286.676029641,605286.676030072,605286.677782348,605286.679028162,605286.680254751
605286.680327046,605286.681824785,605286.681825166,605286.683442698,605286.684661201,605286.685911754
605286.685975243,605286.687491136,605286.687491527,605286.689136321,605286.69047495,605286.691697821
605286.691776508,605286.693283534,605286.693283895,605286.694899985,605286.696185024,605286.697402694
605286.697467106,605286.698951468,605286.698951839,605286.700629285,605286.701889957,605286.703251328
605286.7033159,605286.704819008,605286.704819389,605286.706438204,605286.707654914,605286.708884126
605286.708948778,605286.710457807,605286.710458188,605286.712105066,605286.713322938,605286.714528125
605286.714590794,605286.716230449,605286.716230839,605286.717869001,605286.719150042,605286.720373464
605286.720437925,605286.721935392,605286.721935783,605286.723575548,605286.724815511,605286.726050335
605286.726113323,605286.727592426,605286.727592836,605286.729359801,605286.730591148,605286.731807205
605286.731872248,605286.733398289,605286.73339868,605286.735068762,605286.736277887,605286.737484418
605286.737546925,605286.739074258,605286.739074679,605286.740720025,605286.742100172,605286.743317823
605286.743377345,605286.74487354,605286.74487391,605286.746520719,605286.747751565,605286.748948608
605286.749036102,605286.750520785,605286.750521176,605286.75218643,605286.753420952,605286.754891388
605286.754959437,605286.756471822,605286.756472223,605286.758146603,605286.759405201,605286.760613164
605286.760679519,605286.762181765,605286.762182156,605286.763809487,605286.765044972,605286.766253206
605286.766316895,605286.767948315,605286.767948675,605286.769624779,605286.770866054,605286.772125905
605286.772191449,605286.773685089,605286.77368547,605286.775358016,605286.776574055,605286.777826291
605286.777889559,605286.779419608,605286.779419999,605286.781174841,605286.782425283,605286.783661269
605286.783736059,605286.785220182,605286.785220512,605286.786863193,605286.788107845,605286.789312201
605286.789376422,605286.790870483,605286.790870863,605286.792526408,605286.79388806,605286.795144605
605286.795210418,605286.796681195,605286.796681566,605286.798349704,605286.799574179,605286.800806367
605286.800871219,605286.802376542,605286.802376932,605286.804024152,605286.805250398,605286.806588777
605286.806655933,605286.808180742,605286.808181123,605286.809814566,605286.811082922,605286.812315241
605286.812381296,605286.813878182,605286.813878582,605286.81554634,605286.816762729,605286.8180284
605286.818093212,605286.819721365,605286.819721776,605286.824387415,605286.825803659,605286.827142238
605286.827211107,605286.828815035,605286.828815486,605286.830520073,605286.83183622,605286.833163867
605286.833230492,605286.834817308,605286.834817779,605286.836688959,605286.838020896,605286.839334247
605286.839402936,605286.840978491,605286.840978911,605286.842722431,605286.844058005,605286.845367388
605286.845434454,605286.847048651,605286.847049092,605286.848776342,605286.850222964,605286.85153391
605286.851602569,605286.853209022,605286.853209463,605286.854910664,605286.856217002,605286.857517929
605286.857586949,605286.859197609,605286.85919803,605286.860927785,605286.862263949,605286.863720189
605286.863789809,605286.865377146,605286.865377547,605286.867108785,605286.868408139,605286.869703727
605286.869782965,605286.87136895,605286.871369341,605286.873119253,605286.874441942,605286.875751676
605286.875818462,605286.877540061,605286.877540461,605286.879274294,605286.880578879,605286.881911155
605286.881979253,605286.883555088,605286.883555499,605286.885269633,605286.886597352,605286.887913839
605286.887982097,605286.889560256,605286.889560677,605286.891421839,605286.89273996,605286.894067727
605286.894136577,605286.895695931,605286.895696362,605286.897411709,605286.898728888,605286.900055503
605286.900122469,605286.901669961,605286.901670432,605286.903403182,605286.904851346,605286.906168023
605286.906236683,605286.907801317,605286.907801717,605286.909505634,605286.910804077,605286.912110935
605286.912178934,605286.913742716,605286.913743196,605286.915470557,605286.916791552,605286.918338993
605286.918415878,605286.920028362,605286.920028863,605286.921749851,605286.923088449,605286.924382374
605286.924450903,605286.926041516,605286.926041947,605286.927764848,605286.929070164,605286.93037521
605286.930442005,605286.932171729,605286.932172131,605286.933879984,605286.935197923,605286.93648802
605286.936556029,605286.938138596,605286.938139057,605286.939859875,605286.94117007,605286.942466619
605286.942532673,605286.944130209,605286.94413066,605286.945964721,605286.947292059,605286.948576996
605286.948645865,605286.950222943,605286.950223384,605286.951930606,605286.953265929,605286.954572777
605286.954639523,605286.956231087,605286.956231518,605286.95793369,605286.959385442,605286.960671081
605286.960750721,605286.962324091,605286.962324511,605286.964131391,605286.965440063,605286.96674529
605286.966812857,605286.968397288,605286.968397749,605286.970134837,605286.97143383,605286.972848492
605286.972917032,605286.974519877,605286.974520318,605286.976250914,605286.977552493,605286.978852379
605286.978920938,605286.980517371,605286.980517802,605286.982282933,605286.983582618,605286.984916098
605286.984983555,605286.986675438,605286.986675928,605286.988415412,605286.989730175,605286.991065808
605286.991133746,605286.992692408,605286.992692839,605286.994411363,605286.995702522,605286.997013298
605286.997080295,605286.998834595,605286.998835497,605287.000900261,605287.002167756,605287.003409352
605287.003513028,605287.005113569,605287.00511417,605287.006859343,605287.00818093,605287.009511113
605287.009587035,605287.011200792,605287.011201253,605287.012922001,605287.014396775,605287.015693405
605287.01577628,605287.017313263,605287.017313684,605287.019034872,605287.02032583,605287.02160144
605287.021665542,605287.023246556,605287.023247016,605287.024938249,605287.02626752,605287.027670901
605287.027749468,605287.029312108,605287.029312539,605287.030986659,605287.032313335,605287.033603071
605287.033668194,605287.03525019,605287.035250581,605287.03692908,605287.038215019,605287.039492553
605287.039556823,605287.041254517,605287.041254948,605287.042953274,605287.044255083,605287.045524482
605287.045590315,605287.047169577,605287.047169998,605287.048860568,605287.050172296,605287.051431255
605287.051511817,605287.053055661,605287.053056042,605287.054884292,605287.056230385,605287.05749246
605287.057561509,605287.059157372,605287.059157833,605287.060875995,605287.062212701,605287.063579311
605287.063646629,605287.065236519,605287.06523695,605287.066925568,605287.068347693,605287.069607994
605287.069675622,605287.07125853,605287.07125892,605287.072940555,605287.074235231,605287.075521671
605287.075588547,605287.077172998,605287.077173459,605287.078876613,605287.080187811,605287.08172365
605287.081793882,605287.083352194,605287.083352595,605287.085035962,605287.086266187,605287.087493486
605287.08755945,605287.089102243,605287.089102654,605287.090765322,605287.092044048,605287.093276417
605287.093340948,605287.094977016,605287.094977437,605287.096632801,605287.097889817,605287.099395449
605287.09951277,605287.10125077,605287.101251491,605287.102930501,605287.104213164,605287.105466542
605287.105530753,605287.107168905,605287.107169676,605287.10914889,605287.110451181,605287.111756426
605287.111830015,605287.113430977,605287.113431347,605287.115177283,605287.116478841,605287.117786461
605287.117849811,605287.119469248,605287.119469659,605287.121222426,605287.122656475,605287.123979984
605287.124070455,605287.125616894,605287.125617325,605287.127339105,605287.128620877,605287.129933767
605287.130021152,605287.131573392,605287.131573822,605287.133303167,605287.134600978,605287.136107723
605287.136173106,605287.137740836,605287.137741276,605287.139458037,605287.140766679,605287.142074029
605287.142137728,605287.143692364,605287.143692794,605287.145406198,605287.146696455,605287.147989419
605287.148077204,605287.149782702,605287.149783173,605287.151494794,605287.152825547,605287.154071572
605287.154134921,605287.15566503,605287.155665451,605287.157344911,605287.158573723,605287.1598059
605287.15987434,605287.161423344,605287.161423725,605287.163208102,605287.164457413,605287.165668642
605287.165743232,605287.167258983,605287.167259354,605287.168876827,605287.170140776,605287.171362895
605287.171422808,605287.172905338,605287.172905699,605287.17454362,605287.17589905,605287.177257226
605287.177318852,605287.178812291,605287.178812682,605287.18043812,605287.181666281,605287.182933375
605287.182993638,605287.184490404,605287.184490775,605287.186125,605287.187338493,605287.188662875
605287.188740391,605287.190236807,605287.190237217,605287.191876752,605287.193127616,605287.194337191
605287.194402474,605287.195886867,605287.195887258,605287.197551649,605287.198762768,605287.199995167
605287.200080868,605287.201676941,605287.201677322,605287.203354237,605287.20458377,605287.205809056
605287.205876222,605287.207389158,605287.207389499,605287.20903803,605287.210254349,605287.211457543
605287.211520592,605287.213025693,605287.213026114,605287.214793239,605287.216038502,605287.217237958
605287.217303282,605287.218794137,605287.218794497,605287.22044874,605287.221663776,605287.222890013
605287.222953623,605287.224471278,605287.224471659,605287.226132363,605287.227460914,605287.228689695
605287.228772882,605287.230318259,605287.23031866,605287.231968384,605287.233193739,605287.234408946
605287.234473798,605287.236024386,605287.236024826,605287.237657528,605287.23889732,605287.240376474
605287.240444462,605287.241967477,605287.241967867,605287.24360616,605287.244831556,605287.246085455
605287.246150818,605287.247636514,605287.247636925,605287.249320181,605287.250530438,605287.251744813
605287.251809545,605287.253513341,605287.253513731,605287.255170508,605287.256393871,605287.257610108
605287.257675953,605287.259192406,605287.259192796,605287.260816111,605287.262143848,605287.263529295
605287.263594728,605287.265093779,605287.26509414,605287.266838341,605287.268075219,605287.269299312
605287.269365877,605287.270849188,605287.270849578,605287.272485677,605287.273690875,605287.274929024
605287.274993054,605287.276478559,605287.27647891,605287.278123334,605287.279467283,605287.280669124
605287.28074651,605287.282224811,605287.282225232,605287.283854427,605287.285103878,605287.286310848
605287.28637526,605287.287869982,605287.287870363,605287.289509176,605287.290743078,605287.292144053
605287.292210138,605287.293689812,605287.293690153,605287.295335799,605287.296531138,605287.297748619
605287.297814021,605287.299286342,605287.299286723,605287.300904577,605287.302157995,605287.303387628
605287.303450968,605287.305116702,605287.305117163,605287.306761607,605287.30802302,605287.309222226
605287.309290174,605287.31079759,605287.310797951,605287.312421155,605287.313629148,605287.314848903
605287.314913926,605287.316429717,605287.316430098,605287.318197764,605287.31941861,605287.320645459
605287.320725841,605287.322228417,605287.322228858,605287.323897938,605287.32515283,605287.32635941
605287.326425184,605287.327907352,605287.327907723,605287.329558298,605287.330904281,605287.332142861
605287.332209296,605287.333682508,605287.333682899,605287.335368119,605287.33658003,605287.337808792
605287.337875096,605287.339390998,605287.339391389,605287.341047815,605287.342262571,605287.343585009
605287.343650784,605287.345176143,605287.345176524,605287.352368205,605287.353644887,605287.354914055
605287.354983636,605287.356518012,605287.356518433,605287.358204005,605287.359432646,605287.360640499
605287.360706483,605287.362395211,605287.362395612,605287.36410632,605287.365382681,605287.366590554
605287.366656268,605287.368181628,605287.368182029,605287.369813879,605287.371050355,605287.372252457
605287.372316317,605287.373819005,605287.373819355,605287.375580328,605287.376800053,605287.378067408
605287.378133171,605287.37960998,605287.37961037,605287.381275584,605287.382475662,605287.383673746
605287.383751672,605287.385242277,605287.385242627,605287.386861543,605287.388221092,605287.389431569
605287.389498255,605287.390972579,605287.39097298,605287.392614458,605287.393824625,605287.395046243
605287.395119481,605287.396597652,605287.396598073,605287.398206069,605287.399412518,605287.400856214
605287.400925666,605287.402436268,605287.402436678,605287.404067577,605287.405405724,605287.406613437
605287.406680292,605287.408189693,605287.408190164,605287.40980943,605287.41105838,605287.412237979
605287.412302531,605287.413903994,605287.413904365,605287.415513192,605287.416731604,605287.417933114
605287.418025108,605287.419495374,605287.419495735,605287.421131483,605287.422333744,605287.423514797
605287.423579077,605287.425086865,605287.425087235,605287.426839912,605287.428063335,605287.429240289
605287.429307295,605287.430779465,605287.430779876,605287.43239255,605287.433587358,605287.434787196
605287.434852859,605287.436334727,605287.436335127,605287.437936691,605287.439295238,605287.440484675
605287.44055087,605287.442058046,605287.442058456,605287.44366522,605287.444891066,605287.446118996
605287.446183889,605287.44764647,605287.447646861,605287.449297907,605287.450493847,605287.451820524
605287.451887089,605287.45337063,605287.45337097,605287.454995507,605287.456224329,605287.457417734
605287.457483118,605287.458963152,605287.458963533,605287.460595353,605287.461803756,605287.463920269
605287.464039734,605287.465806599,605287.465807009,605287.467485207,605287.468753924,605287.470132567
605287.470202409,605287.471705637,605287.471706028,605287.473377272,605287.474616374,605287.475857539
605287.475924445,605287.477471095,605287.477471506,605287.479429138,605287.480792063,605287.482033339
605287.482130461,605287.48363388,605287.483634582,605287.485352784,605287.486570365,605287.487796282
605287.4878592,605287.489379851,605287.489380252,605287.491029354,605287.492369246,605287.493566488
605287.493629778,605287.49516186,605287.495162331,605287.496778932,605287.497991965,605287.499205808
605287.499268006,605287.500772396,605287.500772797,605287.502398496,605287.503626937,605287.505095801
605287.505159821,605287.506652709,605287.50665313,605287.508511517,605287.509773962,605287.51104334
605287.511108774,605287.512630577,605287.512630988,605287.514319234,605287.515579164,605287.516861848
605287.516925198,605287.518606451,605287.518606881,605287.52030738,605287.521567632,605287.522840947
605287.522906672,605287.524450055,605287.524450506,605287.526125678,605287.527373526,605287.528633977
605287.528697957,605287.530238446,605287.530238907,605287.532063049,605287.533327448,605287.53458817
605287.534653843,605287.536194282,605287.536194753,605287.537850909,605287.539150083,605287.540410885
605287.540475587,605287.542036564,605287.542037065,605287.543698401,605287.545146305,605287.546406396
605287.546472099,605287.548027506,605287.548027987,605287.54968804,605287.550992164,605287.552267223
605287.552332585,605287.553866833,605287.553867314,605287.555552143,605287.556848763,605287.558401394
605287.558465926,605287.560088599,605287.560089029,605287.561777055,605287.563108741,605287.564384902
605287.564451257,605287.565987777,605287.565988218,605287.567671767,605287.568951805,605287.570215162
605287.570279092,605287.571944716,605287.571945207,605287.573634756,605287.574913522,605287.576189222
605287.576255426,605287.577776999,605287.57777746,605287.579470306,605287.580744202,605287.582094623
605287.582227012,605287.583812135,605287.583812616,605287.585643641,605287.586928137,605287.588200541
605287.588266926,605287.589807014,605287.589807455,605287.591477086,605287.592762685,605287.594054054
605287.594118155,605287.595629599,605287.59563004,605287.597318256,605287.59870251,605287.599964765
605287.600053082,605287.601561028,605287.601561469,605287.603232844,605287.604485992,605287.605757364
605287.605822377,605287.607358166,605287.607358607,605287.609056591,605287.610309959,605287.611692431
605287.611770668,605287.613330783,605287.613331274,605287.614995445,605287.616270564,605287.617551605
605287.617616287,605287.61919161,605287.619192061,605287.620848007,605287.622137383,605287.623384369
605287.62344842,605287.625135955,605287.625136396,605287.626794535,605287.628073872,605287.629320247
605287.629394978,605287.630939103,605287.630939554,605287.632618022,605287.633889935,605287.635165695
605287.635230407,605287.636755587,605287.636755988,605287.638562186,605287.63983442,605287.641116292
605287.641182085,605287.642695763,605287.642696244,605287.644376766,605287.645626798,605287.646900765
605287.646970075,605287.648532926,605287.648533347,605287.650204571,605287.651573276,605287.652844297
605287.652916093,605287.654483672,605287.654484083,605287.656179774,605287.65743806,605287.658690877
605287.658774365,605287.660298011,605287.660298452,605287.66196068,605287.663287346,605287.664680277
605287.664760558,605287.66628159,605287.66628205,605287.667962071,605287.669254343,605287.670504415
605287.670573816,605287.672105748,605287.672106168,605287.673759349,605287.675058974,605287.676307513
605287.676375472,605287.67802759,605287.678028141,605287.679671954,605287.680980435,605287.682284639
605287.682354872,605287.683878318,605287.683878769,605287.685568187,605287.686855379,605287.688139926
605287.688206662,605287.689732753,605287.689733184,605287.691545704,605287.692837695,605287.694113345
605287.694183698,605287.695754943,605287.695755384,605287.697439213,605287.698697279,605287.699966116
605287.700057379,605287.701570145,605287.701570625,605287.703237632,605287.704627647,605287.705900622
605287.705969742,605287.707519809,605287.70752026,605287.709198848,605287.710444482,605287.711691458
605287.711773302,605287.713307729,605287.71330824,605287.71497721,605287.716255675,605287.717752201
605287.717822634,605287.719368602,605287.719369083,605287.721059974,605287.722299917,605287.723547996
605287.723617065,605287.725172933,605287.725173354,605287.726903389,605287.728166195,605287.729410876
605287.729478554,605287.731184454,605287.731184894,605287.732847292,605287.734141207,605287.735401618
605287.73547169,605287.737038147,605287.737038598,605287.738693692,605287.73997311,605287.741254371
605287.741321637,605287.742883014,605287.742883455,605287.744699953,605287.745971826,605287.747256423
605287.747326786,605287.748901138,605287.748901599,605287.750600415,605287.751958259,605287.753286088
605287.753348225,605287.75489234,605287.754892791,605287.756583732,605287.757985991,605287.75927181
605287.759336952,605287.760889202,605287.760889653,605287.762597177,605287.763912852,605287.765208519
605287.765273793,605287.766807558,605287.766808039,605287.768479674,605287.76973714,605287.771156371
605287.771221272,605287.772737175,605287.772737636,605287.774439608,605287.775696843,605287.776966262
605287.777054808,605287.77858642,605287.778586881,605287.780245632,605287.781501034,605287.782760013
605287.78282265,605287.784501299,605287.784501739,605287.786201749,605287.787456289,605287.788703675
605287.788780661,605287.790296793,605287.790297194,605287.791967115,605287.79325549,605287.794559684
605287.794624135,605287.796177187,605287.796177678,605287.797969208,605287.799278162,605287.80052603
605287.800591863,605287.802141218,605287.802141679,605287.803804587,605287.805087041,605287.806339818
605287.806405722,605287.807913328,605287.807913719,605287.809591576,605287.811022849,605287.812275566
605287.812342,605287.813867742,605287.813868192,605287.8155679,605287.816809757,605287.818052014
605287.818115974,605287.81965468,605287.819655151,605287.821728131,605287.823085675,605287.82445448
605287.824524281,605287.826138268,605287.826138719,605287.82776047,605287.82897175,605287.830191765
605287.830260354,605287.831692709,605287.83169309,605287.833351941,605287.834543874,605287.835722481
605287.835788314,605287.837441786,605287.837442157,605287.839102381,605287.840282701,605287.84143561
605287.841500492,605287.842974365,605287.842974806,605287.844569347,605287.845749326,605287.846914579
605287.846974672,605287.848455578,605287.848455979,605287.850194049,605287.85141205,605287.852583846
605287.852650962,605287.854136206,605287.854136567,605287.855718944,605287.85692291,605287.858110203
605287.858175016,605287.859598884,605287.859599265,605287.864890791,605287.866359324,605287.867610678
605287.867688845,605287.869203064,605287.869203455,605287.870833492,605287.872060561,605287.873284053
605287.873352792,605287.874815264,605287.874815694,605287.876434019,605287.877631703,605287.879088895
605287.879156932,605287.880609586,605287.880609986,605287.882216339,605287.883406778,605287.884590035
605287.884654085,605287.886158536,605287.886158967,605287.887789023,605287.888983892,605287.890194049
605287.890255645,605287.891887475,605287.891887886,605287.893518454,605287.89473862,605287.895925723
605287.895995454,605287.897480829,605287.8974812,605287.899130403,605287.900424467,605287.901657077
605287.901735444,605287.903425233,605287.903426244,605287.905547606,605287.906839376,605287.908758688
605287.908842135,605287.910384637,605287.910385068,605287.912014384,605287.913206015,605287.914390394
605287.914463862,605287.915927095,605287.915927536,605287.917546141,605287.918864461,605287.920076863
605287.920144359,605287.921608544,605287.921608985,605287.923202564,605287.924378567,605287.92557637
605287.925645531,605287.927150782,605287.927151163,605287.928748028,605287.929924421,605287.931374579
605287.931444762,605287.933020616,605287.933021147,605287.934726687,605287.936029979,605287.937324965
605287.937393454,605287.938938942,605287.938939363,605287.940630925,605287.941945478,605287.943266144
605287.94333321,605287.945087671,605287.945088102,605287.946792668,605287.948083267,605287.949357093
605287.949426163,605287.950964197,605287.950964618,605287.952660989,605287.953945396,605287.955232007
605287.955298873,605287.956842938,605287.956843338,605287.958659285,605287.95995375,605287.961235051
605287.961303661,605287.962883613,605287.962883994,605287.964596406,605287.966036746,605287.96734096
605287.967409639,605287.968949136,605287.968949546,605287.970579503,605287.971935835,605287.9731554
605287.973222465,605287.974698222,605287.974698673,605287.976341965,605287.977547453,605287.978749796
605287.978817713,605287.980290965,605287.980291366,605287.981903519,605287.983117554,605287.984441214
605287.984509582,605287.985964499,605287.9859649,605287.987567506,605287.988779927,605287.990053984
605287.990119958,605287.991585866,605287.991586257,605287.993178072,605287.994359125,605287.995519588
605287.995585111,605287.997228312,605287.997228683,605287.998822191,605287.999968037,605288.001157275
605288.001224471,605288.002661254,605288.002661655,605288.004273648,605288.005437699,605288.006610816
605288.006675908,605288.008150572,605288.008150973,605288.009859318,605288.011057191,605288.012215802
605288.012282246,605288.013695045,605288.013695465,605288.015274356,605288.016429109,605288.017638344
605288.017703206,605288.019175416,605288.019175867,605288.020762031,605288.022084239,605288.023237959
605288.023305006,605288.024748632,605288.024749053,605288.02632631,605288.027485952,605288.028644662
605288.028729472,605288.030179019,605288.0301794,605288.03175816,605288.032941306,605288.034365777
605288.034434946,605288.035883732,605288.035884143,605288.037488883,605288.038674342,605288.039858661
605288.039925767,605288.041391715,605288.041392136,605288.042960648,605288.044137712,605288.045294278
605288.045357166,605288.046934234,605288.046934645,605288.048541398,605288.049737047,605288.050981959
605288.051069794,605288.052503622,605288.052504033,605288.054091229,605288.055255971,605288.056425421
605288.056491465,605288.057917208,605288.057917679,605288.059620834,605288.06079882,605288.06195796
605288.062045165,605288.063490023,605288.063490414,605288.065100363,605288.066278149,605288.067435537
605288.067502222,605288.068928756,605288.068929167,605288.070612284,605288.07506402,605288.076793774
605288.076916495,605288.078434591,605288.078435273,605288.080122487,605288.081349936,605288.082565834
605288.082642759,605288.084174732,605288.084175153,605288.08580541,605288.087089626,605288.088452139
605288.088527722,605288.090026572,605288.090026993,605288.091643735,605288.092879709,605288.094153295
605288.094226574,605288.095678536,605288.095678926,605288.09726436,605288.098442686,605288.099615663
605288.099691676,605288.101291336,605288.101291727,605288.102862001,605288.104057541,605288.105217924
605288.105283277,605288.106702356,605288.106702757,605288.108298059,605288.109463492,605288.1106104
605288.110670342,605288.112467063,605288.112467424,605288.114289953,605288.115456017,605288.116974173
605288.117056558,605288.118567441,605288.118567832,605288.120232604,605288.121380954,605288.122522271
605288.122582125,605288.124055036,605288.124055447,605288.125616594,605288.127114542,605288.128430318
605288.128493707,605288.130149742,605288.130150133,605288.131863187,605288.133170617,605288.134446868
605288.134509175,605288.136114305,605288.136114635,605288.137831927,605288.13913034,605288.140546715
605288.140608811,605288.142221426,605288.142221816,605288.143936943,605288.145310608,605288.146605324
605288.146666308,605288.148253355,605288.148253685,605288.151233882,605288.152525323,605288.153821361
605288.153885501,605288.155684817,605288.155685248,605288.157433496,605288.158755935,605288.160102268
605288.160168453,605288.161758484,605288.161758845,605288.163512214,605288.164925513,605288.166321058
605288.166387574,605288.168123981,605288.168124391,605288.169996625,605288.171335594,605288.172645187
605288.172724968,605288.174336169,605288.174336529,605288.176101731,605288.177425762,605288.179105864
605288.179170345,605288.180781917,605288.180782378,605288.182557398,605288.185266114,605288.186743854
605288.186814918,605288.18845313,605288.188453491,605288.190193184,605288.191522615,605288.192867686
605288.192937017,605288.194698991,605288.194699392,605288.196467238,605288.197857154,605288.1996513
605288.199738052,605288.201287969,605288.20128839,605288.202981014,605288.204266032,605288.205600352
605288.205670154,605288.207247581,605288.207247992,605288.208912595,605288.210199225,605288.21145086
605288.211515482,605288.213157611,605288.213158002,605288.214824858,605288.216043872,605288.217337245
605288.217407577,605288.218936955,605288.218937396,605288.220627245,605288.221939805,605288.223213501
605288.223282942,605288.224815626,605288.224816006,605288.226668482,605288.228152153,605288.229525006
605288.229621779,605288.231177876,605288.231178567,605288.232826678,605288.234204451,605288.23557534
605288.235645933,605288.237518616,605288.237519057,605288.239379658,605288.240864782,605288.242207479
605288.242278842,605288.243898921,605288.243899331,605288.246598199,605288.247967515,605288.251204867
605288.251275961,605288.253095084,605288.253095524,605288.25539489,605288.257254219,605288.258814504
605288.258885948,605288.26048679,605288.260487271,605288.262259306,605288.263590991,605288.26491906
605288.264987919,605288.266592258,605288.266592699,605288.268401412,605288.269805254,605288.271176533
605288.271245092,605288.272962944,605288.272963385,605288.274696355,605288.276033522,605288.277358665
605288.277431292,605288.279053914,605288.279054365,605288.28080027,605288.282146603,605288.283484631
605288.283554352,605288.285175432,605288.285175873,605288.287065528,605288.288390261,605288.289731294
605288.289804061,605288.291415011,605288.291415452,605288.29314648,605288.294444912,605288.29757963
605288.297650614,605288.299629277,605288.299630039,605288.302098853,605288.303865036,605288.30521722
605288.30533942,605288.306940052,605288.306940794,605288.308739748,605288.310093154,605288.311343136
605288.311479774,605288.313073873,605288.313074404,605288.31473587,605288.315981023,605288.317389382
605288.317517884,605288.319082007,605288.319082528,605288.320751889,605288.322061373,605288.323327465
605288.323403668,605288.324957061,605288.324957582,605288.326670053,605288.327961253,605288.329243786
605288.32936803,605288.331068098,605288.331068519,605288.332783226,605288.334079374,605288.335329557
605288.335452057,605288.336979361,605288.336979741,605288.338684358,605288.339919402,605288.341148244
605288.341267048,605288.342801044,605288.342801425,605288.344656184,605288.345954747,605288.347287245
605288.347391931,605288.348966434,605288.348966865,605288.350679096,605288.351968863,605288.353266685
605288.353397521,605288.354943781,605288.354944171,605288.35666597,605288.358097744,605288.359395736
605288.359516294,605288.361124349,605288.36112475,605288.362839165,605288.364145974,605288.365460598
605288.365565896,605288.367144135,605288.367144496,605288.368833003,605288.370124272,605288.371677595
605288.3718132,605288.373392121,605288.373392501,605288.375067543,605288.376291466,605288.377516631
605288.377635786,605288.379179299,605288.37917969,605288.380889187,605288.382151541,605288.383385954
605288.383503505,605288.385199356,605288.385199837,605288.386879487,605288.388369972,605288.389614873
605288.389793559,605288.391340701,605288.391341112,605288.392994793,605288.394257489,605288.395683692
605288.395871596,605288.397413787,605288.397414298,605288.414227532,605288.415606055,605288.416918686
605288.417163777,605288.418741966,605288.418742397,605288.420475888,605288.421748593,605288.423018953
605288.423184905,605288.424727298,605288.424727729,605288.42641342,605288.428888457,605288.430179506
605288.430347242,605288.431933696,605288.431934107,605288.433648904,605288.434907953,605288.4365809
605288.436768673,605288.438308029,605288.43830845,605288.439955038,605288.441197706,605288.442571281
605288.442696726,605288.444227627,605288.444228008,605288.44587689,605288.44710982,605288.448352929
605288.449866146,605288.451425951,605288.451426392,605288.45312095,605288.454353519,605288.455574185
605288.455743344,605288.457406793,605288.457407194,605288.460033466,605288.461281514,605288.462837832
605288.462997522,605288.464562637,605288.464563028,605288.466283515,605288.467551541,605288.468820137
605288.468992081,605288.470547418,605288.470547819,605288.472347314,605288.473586776,605288.475030602
605288.475135009,605288.476651392,605288.476651823,605288.478958483,605288.480252037,605288.481521345
605288.481852187,605288.483432411,605288.483432862,605288.485126248,605288.487579823,605288.488896842
605288.489089625,605288.4906337,605288.49063411,605288.492311927,605288.493527925,605288.494803826
605288.49511944,605288.496647544,605288.496647955,605288.498363243,605288.499646017,605288.50105618
605288.501233503,605288.502768932,605288.502769333,605288.504466355,605288.505745262,605288.506988842
605288.507485286,605288.509042054,605288.509042485,605288.510763354,605288.512044794,605288.514249663
605288.51443968,605288.516169666,605288.516170076,605288.517837033,605288.519116019,605288.520343058
605288.520508318,605288.52208232,605288.5220827,605288.523725321,605288.524975153,605288.52622268
605288.52639246,605288.527940532,605288.527940902,605288.529735589,605288.530978308,605288.532285046
605288.532446159,605288.534074032,605288.534074403,605288.535738744,605288.537145641,605288.538390544
605288.539075282,605288.540655795,605288.540656216,605288.54275217,605288.544189274,605288.545450407
605288.545581934,605288.547167257,605288.547167688,605288.548835245,605288.550124781,605288.55138387
605288.551743186,605288.553306217,605288.553306688,605288.554972953,605288.556286514,605288.557824479
605288.558187111,605288.559742527,605288.559742998,605288.561403873,605288.562669233,605288.563962567
605288.564110615,605288.565674118,605288.565674628,605288.567391298,605288.568650748,605288.570385222
605288.570498504,605288.572205647,605288.572206107,605288.573865329,605288.575099682,605288.57631645
605288.576511057,605288.578072695,605288.578073106,605288.579735864,605288.581469497,605288.582757119
605288.582918192,605288.585236934,605288.585237345,605288.587119787,605288.588488642,605288.589775884
605288.592091121,605288.593668449,605288.593668919,605288.595373226,605288.596636984,605288.597922242
